Date,Open,High,Low,Close,Volume
2019-01-22,12075.4,12075.4,11940.91,11999.37,0
2019-01-23,12044.55,12075.05,11926.81,12020.93,0
2019-01-24,12006.19,12048.13,11969.04,12029.45,0
2019-01-25,12106.39,12164.48,12105.96,12127.25,0
2019-01-28,12040.66,12066.58,11984.86,12065.11,0
2019-01-29,12080.42,12115.53,12056.42,12090.78,0
2019-01-30,12130.01,12266.55,12104.22,12222.39,0
2019-01-31,12222.99,12315.14,12196.19,12299.03,0
2019-02-01,12312.26,12350.55,12287.21,12329.69,0
2019-02-04,12315.49,12382.05,12268.57,12381.83,0
2019-02-05,12409.04,12431.95,12378.4,12428.26,0
2019-02-06,12405.43,12423.4,12382.17,12398.67,0
2019-02-07,12345.55,12347.61,12215.31,12295.22,0
2019-02-08,12252.87,12292.43,12186.66,12292.14,0
2019-02-11,12304.8,12320.13,12274.95,12297.9,0
2019-02-12,12366.34,12456.29,12366.34,12438.44,0
2019-02-13,12462.92,12510.88,12452.44,12474.89,0
2019-02-14,12422.24,12492.45,12383.33,12440.22,0
2019-02-15,12511.57,12603.84,12511.57,12603.47,0
2019-02-19,12567.68,12656.86,12560.35,12628.36,0
2019-02-20,12627.61,12695.55,12624.06,12673.66,0
2019-02-21,12644.05,12648.29,12580.03,12621.77,0
2019-02-22,12654.39,12700.06,12644.15,12694.52,0
2019-02-25,12746.41,12769.64,12697.29,12700.19,0
2019-02-26,12685.32,12729.25,12674.35,12686.56,0
2019-02-27,12680.92,12706.13,12637.85,12689.87,0
2019-02-28,12671.23,12679.19,12642.43,12644.81,0
2019-03-01,12698.23,12740.4,12645.57,12700.67,0
2019-03-04,12728.96,12737.5,12537.8,12637.27,0
2019-03-05,12638.19,12649.77,12600.89,12624.47,0
2019-03-06,12622.49,12623.78,12529.23,12538,0
2019-03-07,12513.52,12514.2,12408.38,12443.43,0
2019-03-08,12364.69,12418.29,12336.49,12415.13,0
2019-03-11,12429.89,12563.98,12429.89,12561.26,0
2019-03-12,12576.76,12611.47,12571.04,12582.81,0
2019-03-13,12621.69,12704.85,12621.69,12674.26,0
2019-03-14,12668.78,12685.39,12637.44,12660.16,0
2019-03-15,12679.08,12749.57,12677.76,12715.77,0
2019-03-18,12732.27,12786.79,12726.47,12781.42,0
2019-03-19,12826.12,12854.82,12728.97,12760.79,0
2019-03-20,12749.61,12789.38,12659.13,12700.25,0
2019-03-21,12658.97,12803.45,12657.63,12782.54,0
2019-03-22,12709.27,12716.87,12533.29,12539.41,0
2019-03-25,12526.49,12590.17,12486.06,12535.68,0
2019-03-26,12598.45,12672.73,12578.87,12641.36,0
2019-03-27,12635.25,12662.5,12520.2,12591.72,0
2019-03-28,12601.21,12641.07,12555.83,12632.58,0
2019-03-29,12691.77,12704.59,12644.48,12696.88,0
2019-04-01,12775.84,12843.95,12773.53,12836.03,0
2019-04-02,12840.44,12841.82,12784.71,12819.05,0
2019-04-03,12819.06,12882.57,12803.87,12833.6,0
2019-04-04,12833.32,12872.49,12818.83,12868.74,0
2019-04-05,12889.37,12927.9,12880.19,12927.72,0
2019-04-08,12927.73,12943.35,12888.87,12943.34,0
2019-04-09,12892.05,12892.05,12834.45,12849.71,0
2019-04-10,12867.34,12898.27,12852.88,12887.36,0
2019-04-11,12892.62,12910.4,12856.24,12887.12,0
2019-04-12,12955.66,12994.98,12938.05,12969.54,0
2019-04-15,12979.27,12983.25,12936.5,12956.68,0
2019-04-16,12986.3,13002.84,12934.25,12952.24,0
2019-04-17,12984.33,12995.6,12891.44,12907.11,0
2019-04-18,12912.18,12938.75,12869.85,12922.71,0
2019-04-22,12897.7,12920.82,12886.8,12914.28,0
2019-04-23,12916.67,13010.99,12910.78,12993.85,0
2019-04-24,12993.86,12993.86,12938.55,12951.63,0
2019-04-25,12907.08,12939.86,12850.12,12912.96,0
2019-04-26,12923.66,12991.3,12910.88,12991.2,0
2019-04-29,12992.73,13037,12990.75,13008.06,0
2019-04-30,13027.51,13067.03,12968.95,13060.65,0
2019-05-01,13066.08,13069.09,12944.94,12946.13,0
2019-05-02,12939.04,12970.65,12860.61,12929.56,0
2019-05-03,12977.32,13044.43,12977.32,13037.88,0
2019-05-06,13037.88,13037.88,12851.07,12976.67,0
2019-05-07,12883.06,12883.06,12703.19,12778.5,0
2019-05-08,12764.94,12834.77,12748.37,12766.69,0
2019-05-09,12673.62,12750.44,12591.79,12731.35,0
2019-05-10,12702.07,12820.2,12569.84,12788.14,0
2019-05-13,12615.38,12615.38,12480.27,12526.71,0
2019-05-14,12560.99,12686.53,12559.62,12620,0
2019-05-15,12559.66,12682.38,12526.04,12652.29,0
2019-05-16,12676.05,12800.9,12676.05,12738.36,0
2019-05-17,12652.39,12751.09,12643.07,12657.63,0
2019-05-20,12615.67,12668.53,12582.51,12616.8,0
2019-05-21,12668.33,12732.86,12668.33,12720.72,0
2019-05-22,12682.52,12703.8,12651.95,12671.99,0
2019-05-23,12563.58,12563.58,12461.35,12525,0
2019-05-24,12595.54,12617.46,12539.3,12581.36,0
2019-05-28,12594.54,12628.63,12464.53,12465.9,0
2019-05-29,12398.24,12405.11,12309.13,12386.21,0
2019-05-30,12402.54,12449.28,12354.79,12393.66,0
2019-05-31,12280.78,12318.46,12238.4,12264.49,0
2019-06-03,12288.51,12372.82,12273.09,12341.82,0
2019-06-04,12341.82,12564.37,12341.82,12560.58,0
2019-06-05,12607.35,12618.22,12530.15,12614.7,0
2019-06-06,12631.09,12710.67,12606.12,12675.66,0
2019-06-07,12725.38,12814.81,12725.38,12765.86,0
2019-06-10,12821.49,12859.63,12798.29,12802.03,0
2019-06-11,12867.17,12900.77,12787.49,12813.91,0
2019-06-12,12797.86,12818.6,12772.33,12784.83,0
2019-06-13,12816.43,12841.72,12788.54,12827.51,0
2019-06-14,12808.89,12813,12767.85,12787.24,0
2019-06-17,12789.68,12808.12,12769.53,12775.52,0
2019-06-18,12837.47,12950.8,12837.47,12907.46,0
2019-06-19,12924.27,12972.48,12908.41,12954.08,0
2019-06-20,12954.08,13094.8,12954.08,13081.54,0
2019-06-21,13068.36,13095.57,13037.88,13047.24,0
2019-06-24,13047.24,13061.25,13015.91,13019.98,0
2019-06-25,13019.98,13022.73,12934.9,12936.65,0
2019-06-26,12936.65,12977.92,12911.99,12912.01,0
2019-06-27,12912.06,12976.23,12912.06,12965.32,0
2019-06-28,12965.55,13055.86,12965.55,13049.71,0
2019-07-01,13049.71,13191.9,13049.71,13127.69,0
2019-07-02,13127.69,13152.95,13105.03,13152.55,0
2019-07-03,13152.55,13239.9,13152.55,13239.87,0
2019-07-05,13231.8,13231.8,13114.84,13210.91,0
2019-07-08,13210.87,13210.87,13136.22,13147.22,0
2019-07-09,13147.21,13147.21,13091.9,13136.89,0
2019-07-10,13137.96,13221.06,13137.96,13173.26,0
2019-07-11,13173.26,13211.74,13150.51,13198.72,0
2019-07-12,13199.85,13237.18,13199.23,13234.76,0
2019-07-15,13234.76,13255.13,13220.23,13233.39,0
2019-07-16,13232.96,13243.05,13185.91,13195.19,0
2019-07-17,13195.19,13201.53,13119.2,13119.97,0
2019-07-18,13109.29,13181.2,13089.49,13168.7,0
2019-07-19,13168.7,13205.09,13111.94,13111.99,0
2019-07-22,13111.99,13139.08,13087.52,13109.77,0
2019-07-23,13109.9,13203.07,13109.9,13197.52,0
2019-07-24,13172.55,13235.6,13161.74,13234.93,0
2019-07-25,13234.93,13234.93,13146.65,13169.29,0
2019-07-26,13169.29,13244.05,13169.29,13235.5,0
2019-07-29,13235.49,13249.04,13212.8,13222.61,0
2019-07-30,13222.76,13222.76,13128.15,13187.21,0
2019-07-31,13187.21,13196.85,12979.37,13066.6,0
2019-08-01,13066.6,13154.38,12890.98,12920.82,0
2019-08-02,12920.82,12920.82,12767.01,12839.51,0
2019-08-05,12839.51,12839.51,12408.26,12497.31,0
2019-08-06,12564.89,12634.96,12496.14,12628.14,0
2019-08-07,12627.56,12663.33,12414.11,12632.96,0
2019-08-08,12632.96,12835.05,12632.96,12828.82,0
2019-08-09,12828.82,12828.82,12689.67,12748.42,0
2019-08-12,12688.78,12688.78,12556.97,12586.24,0
2019-08-13,12589.77,12789.08,12552.31,12724.36,0
2019-08-14,12641.29,12641.29,12367.39,12368.05,0
2019-08-15,12407.47,12441.51,12325.93,12409.54,0
2019-08-16,12442.23,12597.69,12442.23,12580.41,0
2019-08-19,12687.83,12718.48,12668.81,12687.91,0
2019-08-20,12687.91,12687.91,12597.81,12599.41,0
2019-08-21,12691.76,12712.72,12677.33,12697.01,0
2019-08-22,12724.21,12750.27,12631.86,12688.46,0
2019-08-23,12643.94,12710.65,12370.07,12416.45,0
2019-08-26,12430.73,12528.98,12430.73,12519.62,0
2019-08-27,12562.04,12601.15,12450.89,12474.05,0
2019-08-28,12450.89,12570.99,12426.06,12559.23,0
2019-08-29,12657.22,12722.28,12642.89,12704.03,0
2019-08-30,12740.16,12785.4,12687.12,12736.88,0
2019-09-03,12720.19,12720.19,12600.71,12663.4,0
2019-09-04,12757.25,12797,12746.26,12796.32,0
2019-09-05,12796.32,12963.57,12796.32,12917.76,0
2019-09-06,12933.51,12960.6,12915.93,12933.38,0
2019-09-09,12975.02,12975.02,12925.41,12960.72,0
